Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
NURS411195,LEC,Topics in Healthcare Delivery: INTERPROF HLTHCARE INFORMATICS,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Conaty-Buck,Susan B"
NURS622194,LEC,Advanced Pharmacology,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Kang,Tep Manith"
NURS669194,LEC,Advanced Psychopharmacology,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Diefenbeck,Cynthia A"
NURS669195,LEC,Advanced Psychopharmacology,NEWRK,3 Hrs,ASYN,7-week Session A 6/7-7/23,Jun 7 - Jul 23,"Diefenbeck,Cynthia A"
NURS678010,LEC,Primary Care of Women,NEWRK,2 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Korkosz,Jennifer"
NURS874010,DIS,DNP Project II: Planning & Development,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Dudley-Brown,Sharon Lynn"
NURS883010,LEC,Evidence-based Practice I: Methods,NEWRK,3 Hrs,ASYN,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Trinkaus,Donna"
PHIL101192,LEC,Great Western Philosophers,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/28,Jun 7 - Jul 28,"Rogers,Katherin Anne Shedd"
PHIL101193,LEC,Great Western Philosophers,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/28,Jun 7 - Jul 28,"Rogers,Katherin Anne Shedd"
PHIL101194,LEC,Great Western Philosophers,NEWRK,3 Hrs,,Canceled,,
PHIL101195,LEC,Great Western Philosophers,NEWRK,3 Hrs,,Canceled,,
PHIL102194,LEC,Introduction to Philosophy,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/28,Jun 7 - Jul 28,"Pust,Joel E"
PHIL102195,LEC,Introduction to Philosophy,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/28,Jun 7 - Jul 28,"Pust,Joel E"
PHIL105192,LEC,Critical Thinking,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Shabo,Seth"
PHIL105193,LEC,Critical Thinking,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Shabo,Seth"
PHIL105194,LEC,Critical Thinking,NEWRK,3 Hrs,,Canceled,,
PHIL105195,LEC,Critical Thinking,NEWRK,3 Hrs,,Canceled,,
PHIL202194,LEC,Contemporary Moral Problems,NEWRK,3 Hrs,,Canceled,,
PHIL202195,LEC,Contemporary Moral Problems,NEWRK,3 Hrs,,Canceled,,
PHIL203910,LEC,Ethics,NEWRK,3 Hrs,R,9:45AM - 11:15AM ,Jul 12 - Aug 12,"Cushing,Jeremy David"
PHIL301910,LEC,Ancient Philosophy,NEWRK,3 Hrs,R,11:30AM - 1:00PM ,Jul 12 - Aug 12,"Cushing,Jeremy David"
PHYS201010,LEC,Introductory Physics I,NEWRK,4 Hrs,MTWRF,11:30AM - 1:00PM ,Jun 7 - Jul 9,"Yea Seong,Yohan Inbok"
PHYS201020L,LAB,Introductory Physics I,NEWRK,0 Hrs,TR,9:15AM - 11:15AM ,Jun 7 - Jul 9,"Lamsal,Saurabh"
PHYS201020D,DIS,Introductory Physics I,NEWRK,4 Hrs,MWF,10:25AM - 11:15AM ,Jun 7 - Jul 9,"Zubair,Muhammad"
PHYS201021L,LAB,Introductory Physics I,NEWRK,0 Hrs,TR,1:15PM - 3:15PM ,Jun 7 - Jul 9,"Lian,Ming"
PHYS201021D,DIS,Introductory Physics I,NEWRK,4 Hrs,MWF,1:15PM - 2:05PM ,Jun 7 - Jul 9,"Hilligoss,Dylan"
PHYS201022D,DIS,Introductory Physics I,NEWRK,4 Hrs,MWF,10:25AM - 11:15AM ,Jun 7 - Jul 9,"Rehman,Atta Ur"
PHYS202910,LEC,Introductory Physics II,NEWRK,4 Hrs,MTWRF,11:30AM - 1:00PM ,Jul 12 - Aug 12,"Gogoladze,Ilia"
PHYS202920L,LAB,Introductory Physics II,NEWRK,0 Hrs,TR,9:15AM - 11:15AM ,Jul 12 - Aug 12,"Harrell,Justin"
PHYS202920D,DIS,Introductory Physics II,NEWRK,4 Hrs,MWF,10:25AM - 11:15AM ,Jul 12 - Aug 12,"Pedlow,Elizabeth"
PHYS202921L,LAB,Introductory Physics II,NEWRK,0 Hrs,TR,1:15PM - 3:15PM ,Jul 12 - Aug 12,"Johnson,Elliot Thomas"
PHYS202921D,DIS,Introductory Physics II,NEWRK,4 Hrs,MWF,1:15PM - 2:05PM ,Jul 12 - Aug 12,"Ishaque,Ommair"
PHYS202922D,DIS,Introductory Physics II,NEWRK,4 Hrs,MWF,1:15PM - 2:05PM ,Jul 12 - Aug 12,"Tiwari,Amit"
PHYS207010,LEC,Fundamentals of Physics I,NEWRK,4 Hrs,MTWRF,11:30AM - 1:00PM ,Jun 7 - Jul 9,"Raut,Digesh"
PHYS207020D,DIS,Fundamentals of Physics I,NEWRK,4 Hrs,MWF,10:25AM - 11:15AM ,Jun 7 - Jul 9,"Fortino,Austin"
PHYS207021D,DIS,Fundamentals of Physics I,NEWRK,4 Hrs,MWF,1:15PM - 2:05PM ,Jun 7 - Jul 9,"Sultana,Rawnak"
PHYS207021L,LAB,Fundamentals of Physics I,NEWRK,0 Hrs,TR,1:15PM - 3:15PM ,Jun 7 - Jul 9,"Mooney,Connor"
PHYS208910,LEC,Fundamentals of Physics II,NEWRK,4 Hrs,MTWRF,11:30AM - 1:00PM ,Jul 12 - Aug 12,"Morgan,John D"
PHYS208920D,DIS,Fundamentals of Physics II,NEWRK,4 Hrs,MWF,10:25AM - 11:15AM ,Jul 12 - Aug 12,"Crossman,Andrew Paul"
PHYS208921D,DIS,Fundamentals of Physics II,NEWRK,4 Hrs,MWF,1:15PM - 2:05PM ,Jul 12 - Aug 12,"Naing,Aung S"
PHYS208921L,LAB,Fundamentals of Physics II,NEWRK,0 Hrs,TR,1:15PM - 3:15PM ,Jul 12 - Aug 12,"Khalid,Shoaib"
PHYS468000,IND,Introduction to Research,NEWRK,1-6 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
PHYS469910,LEC,Observational Astronomy,NEWRK,3 Hrs,MTWRF,7:00PM - 10:00PM ,Jul 12 - Aug 12,"Provencal,Judith L"
PHYS669910,LEC,Observational Astronomy,NEWRK,3 Hrs,MTWRF,7:00PM - 10:00PM ,Jul 12 - Aug 12,"Provencal,Judith L"
PHYS868800,RSC,Research,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PHYS869000,IND,Master's Thesis,NEWRK,1-6 Hrs,,Canceled,,
PHYT400010,LAB,Physical Therapy Clinical Practicum,NEWRK,1-2 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Seymour,William Gregory"
PHYT400011,LAB,Physical Therapy Clinical Practicum,NEWRK,1-2 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Seymour,William Gregory"
PHYT400910,LAB,Physical Therapy Clinical Practicum,NEWRK,1-2 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Seymour,William Gregory"
PHYT400910,LAB,Physical Therapy Clinical Practicum,NEWRK,1-2 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Seymour,William Gregory"
PHYT600010,LEC,Physical Therapy as a Profession,NEWRK,1 Hrs,W,9:00AM - 12:00PM ,Jun 7 - Aug 12,"Foeller,Carrie Sue"
PHYT600020D,DIS,Physical Therapy as a Profession,NEWRK,1 Hrs,W,8:00AM - 9:00AM ,Jun 7 - Aug 12,"Foeller,Carrie Sue"
PHYT608010,LEC,Musculoskeletal Evaluation and Treatment,NEWRK,5 Hrs,T,6:00PM - 9:00PM ,Jun 7 - Aug 12,"Gravare Silbernagel PhD,Karin Marta Eva"
PHYT608020L,LAB,Musculoskeletal Evaluation and Treatment,NEWRK,5 Hrs,W,9:00AM - 12:00PM ,Jun 7 - Aug 12,"Gravare Silbernagel PhD,Karin Marta Eva"
PHYT608021L,LAB,Musculoskeletal Evaluation and Treatment,NEWRK,5 Hrs,W,9:00AM - 12:00PM ,Jun 7 - Aug 12,Staff
PHYT608022L,LAB,Musculoskeletal Evaluation and Treatment,NEWRK,5 Hrs,F,8:00AM - 12:00PM ,Jun 7 - Aug 12,Staff
PHYT622010,LEC,Clinical Gross Anatomy,NEWRK,6 Hrs,TR,8:30AM - 12:00PM ,Jun 7 - Aug 12,"Ebaugh,Duane"
PHYT622020L,LAB,Clinical Gross Anatomy,NEWRK,6 Hrs,MWF,1:00PM - 4:00PM ,Jun 7 - Aug 12,"Ebaugh,Duane"
PHYT622021L,LAB,Clinical Gross Anatomy,NEWRK,6 Hrs,MWF,1:00PM - 4:00PM ,Jun 7 - Aug 12,"Ebaugh,Duane"
PHYT622022L,LAB,Clinical Gross Anatomy,NEWRK,6 Hrs,MWF,1:00PM - 4:00PM ,Jun 7 - Aug 12,"Ebaugh,Duane"
PHYT623010,LEC,Clinical Neurosciences,NEWRK,4 Hrs,M,9:00AM - 12:00PM ,Jun 7 - Aug 12,"Kim,Hyosub"
PHYT623020L,LAB,Clinical Neurosciences,NEWRK,4 Hrs,R,2:00PM - 3:30PM ,Jun 7 - Aug 12,"Kim,Hyosub"
PHYT623021L,LAB,Clinical Neurosciences,NEWRK,4 Hrs,R,3:30PM - 5:00PM ,Jun 7 - Aug 12,"Kim,Hyosub"
PHYT666000,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PHYT666900,IND,SPECIAL PROBLEM,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
PHYT667910,LEC,SEMINAR: CLINICAL ANATOMY - ADAPT,NEWRK,1 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Hicks,Gregory Evan"
PHYT807010,LEC,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
PHYT807011,LEC,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,,Canceled,,
PHYT807012,LEC,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,,Canceled,,
PHYT807013,LEC,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,,Canceled,,
PHYT807020L,LAB,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Schmitt,Laura A"
PHYT807021L,LAB,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Wruble Hakim,Ellen"
PHYT807022L,LAB,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
PHYT807023L,LAB,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
PHYT807024L,LAB,Emergency Responder and Advanced Seminar,NEWRK,3-5 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,Staff
PHYT812010,LAB,Pediatric Integrated Clincal Experience,NEWRK,1 Hrs,TBD,10-Week Session 6/7-8/12,Jun 7 - Aug 12,"Pinckney,Adrienne N"
PHYT821010,LEC,Orthopedic Integrated Clinical Experience,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Miller,Jeffrey A"
PHYT822010,LEC,Neurologic and Older Adult Integrated Clinical Experience,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Aug 12,"Miller,Jeffrey A"
PHYT831010,CLN,Full Time Clinical Education Experience: Inpatient,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Pinckney,Adrienne N"
PHYT831910,CLN,Full Time Clinical Education Experience: Inpatient,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Pinckney,Adrienne N"
PHYT833010,CLN,Full Time Clinical Education Experience: Outpatient,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Pinckney,Adrienne N"
PHYT833910,CLN,Full Time Clinical Education Experience: Outpatient,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Pinckney,Adrienne N"
PHYT834010,CLN,Full Time Clinical Education Experience: Elective,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Pinckney,Adrienne N"
PHYT834910,CLN,Full Time Clinical Education Experience: Elective,NEWRK,4 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Pinckney,Adrienne N"
PHYT866000,IND,Independent Study,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PHYT866900,IND,Independent Study,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
PLSC100010,LEC,Plants and Human Culture,NEWRK,3 Hrs,,Canceled,,
PLSC100910,LEC,Plants and Human Culture,NEWRK,3 Hrs,,Canceled,,
PLSC211910,LEC,Herbaceous Landscape Plants,NEWRK,3 Hrs,TW,9:45AM - 12:45PM ,Jul 12 - Aug 12,"Wik,Anna Alexandra"
PLSC211910L,LAB,Herbaceous Landscape Plants,NEWRK,3 Hrs,R,9:45AM - 1:45PM ,Jul 12 - Aug 12,"Wik,Anna Alexandra"
PLSC214010,LEC,Indigenous Woody Plants of the Eastern United States,NEWRK,4 Hrs,MTWR,8:00AM - 10:30AM ,Jun 7 - Jul 9,"Athey,Lorene J"
PLSC366000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PLSC366900,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
PLSC466000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PLSC466900,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
PLSC666000,IND,Special Problem,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PLSC666900,IND,Special Problem,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
PLSC866000,IND,Special Problem,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PLSC866000,IND,Special Problem,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PLSC866900,IND,Special Problem,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
PLSC868000,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PLSC868900,RSC,Research,NEWRK,1-9 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
PLSC869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
PLSC869900,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Fuhrmann,Jeffry J"
PLSC969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PLSC969900,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
POSC150910,LEC,Introduction to American Politics,NEWRK,3 Hrs,MTWRF,1:15PM - 2:45PM ,Jul 12 - Aug 12,"Aksu,Ibrahim Enes"
POSC230710,LEC,Introduction to Politics and Social Justice,WILM,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jul 12 - Aug 12,"Martin,John R"
POSC240010,LEC,Introduction to Global Politics,NEWRK,3 Hrs,,Canceled,,
POSC270910,LEC,Introduction to Comparative Politics,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jul 12 - Aug 12,"Iltekin,Sumeyye Mine"
POSC304010,LEC,"Islam, Identity and Governance",NEWRK,3 Hrs,TW,3:00PM - 6:35PM ,Jun 7 - Jul 9,"Khan,Muqtedar"
POSC318010,LEC,Public Opinion,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Cassese,Erin"
POSC401910,LEC,Topics in Law and Politics: HUMAN TRAFFICKING,NEWRK,3 Hrs,TW,3:00PM - 6:35PM ,Jul 12 - Aug 12,"McDonough,Mary"
POSC498010,INT,Capstone Internship,NEWRK,1-6 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Bagozzi,Benjamin Edward"
PSYC100910,LEC,General Psychology,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Rogers,Leeland L"
PSYC207010,LEC,Research Methods,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Andrews,Leigh A"
PSYC207910,LEC,Research Methods,NEWRK,3 Hrs,F,9:45AM - 11:15AM ,Jul 12 - Aug 12,"Lebed,Anton"
PSYC209010,LEC,Measurement and Statistics,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Rogers,Leeland L"
PSYC314010,LEC,Brain and Behavior,NEWRK,3 Hrs,MTWRF,1:15PM - 2:45PM ,Jun 7 - Jul 9,"McCaughey,Stuart A"
PSYC325010,LEC,Child Psychology,NEWRK,3 Hrs,MTWRF,3:00PM - 4:30PM ,Jun 7 - Jul 9,"Sheffler,Kristy"
PSYC334010,LEC,Abnormal Psychology,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Foster,Carmelita"
PSYC340010,LEC,Cognition,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Baker IV,Augustus Lynn"
PSYC366000,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PSYC366900,IND,Independent Study,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,Staff
PSYC390010,LEC,Social Psychology,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Forbes,Chad Edward"
PSYC423010,LEC,Applied Behavioral Analysis,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Martin,David John"
PSYC438910,LEC,Human Computer Interaction,NEWRK,3 Hrs,,Canceled,,
PSYC467910,LEC,SEMINAR: MULTICULTURAL PSYCHOLOGY,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Foster,Carmelita"
PSYC867010,LEC,SEMINAR: HISTORY AND SYSTEMS OF PSYCH,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Kobak,R Rogers"
PSYC868800,RSC,Research,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
PSYC869000,IND,Master's Thesis,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
SCEN105710,LEC,Science on the Scene,WILM,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"McDevit,Daniel Christopher"
SCEN115910,IND,Origami Science Fablab/Makerspace,NEWRK,4 Hrs,MTWRF,1:00PM - 3:00PM ,Jul 12 - Aug 12,"Oriade,Adebanjo"
SCEN117910,LAB,Citizen Science,NEWRK,4 Hrs,,Canceled,,
SOCI201010,LEC,Introduction to Sociology,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Alleyne,Akilah Sade"
SOCI201710,LEC,Introduction to Sociology,WILM,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jun 7 - Jul 9,"Joseph,Emma Jean"
SOCI201910,LEC,Introduction to Sociology,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Bell,Ann V"
SOCI209010,LEC,Social Problems,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Brown,Chenesia Leshelle"
SOCI209910,LEC,Social Problems,NEWRK,3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Stout,Joshua Hokseda"
SOCI213910,LEC,Men and Women in American Society,NEWRK,3 Hrs,,Canceled,,
SOCI215010,LEC,Race in Society,NEWRK,3 Hrs,,Canceled,,
SOCI221194,LEC,Race and Sports in American Society,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Brown,Andrew D."
SOCI221195,LEC,Race and Sports in American Society,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Brown,Andrew D."
SOCI303010,LEC,Juvenile Delinquency,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Hughes,Cresean"
SOCI304910,LEC,Criminology,NEWRK,3 Hrs,MTWRF,3:00PM - 4:30PM ,Jul 12 - Aug 12,"O'Connell,Daniel J"
SOCI311010,LEC,Sociology of Health & Illness,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Manzer,Jamie Lee"
SOCI366900,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Anderson,Tammy L"
SOCI366900,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,Second Summer Session 7/12-8/12,Jul 12 - Aug 12,"Anderson,Tammy L"
SOCI367910,LEC,SEMINAR,NEWRK,3 Hrs,,Canceled,,
SOCI369010,LEC,"Alcohol, Drugs and Crime",NEWRK,3 Hrs,MTWRF,11:30AM - 1:00PM ,Jun 7 - Jul 9,"Neitzke-Spruill,Logan A"
SOCI410010,LAB,Health Services Practicum and Seminar,NEWRK,4 Hrs,,Canceled,,
SOCI466002,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,"Turkel,Gerald M"
SPAN105010,LEC,Spanish I - Elementary,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Johnson,Crista J"
SPAN105710,LEC,Spanish I - Elementary,WILM,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Harrington,Stasie"
SPAN106010,LEC,Spanish II - Elementary/Intermediate,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Musik,Krystyna P"
SPAN106910,LEC,Spanish II - Elementary/Intermediate,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jul 12 - Aug 12,"Alcorn,Steven"
SPAN107010,LEC,Spanish III - Intermediate,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jun 7 - Jul 9,"Delgado Guana,Rafael Alberto"
SPAN107011,LEC,Spanish III - Intermediate,NEWRK,4 Hrs,MTWRF,1:00PM - 3:15PM ,Jun 7 - Jul 9,"Marin,Dora Lucy"
SPAN107910,LEC,Spanish III - Intermediate,NEWRK,4 Hrs,MTWRF,10:15AM - 12:15PM ,Jul 12 - Aug 12,"Manzano,Doris Bigurra"
SPAN200010,LEC,Spanish Composition and Grammar,NEWRK,3 Hrs,,Canceled,,
SPAN205010,LEC,Spanish Conversation,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Rio,Aurelia"
SPPA969000,IND,Doctoral Dissertation,NEWRK,1-12 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
SPTM311010,LAB,Practicum in Sport Management,NEWRK,1 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Deschriver,Timothy David"
SPTM367010,LEC,Seminar: 30 FOR 30:ISSUES IN SPORT MGT,NEWRK,3 Hrs,TR,10:00AM - 2:00PM ,Jun 7 - Jul 9,"Robinson,Matthew J"
SPTM464010,INT,Sport Management Capstone Internship,NEWRK,9 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,"Deschriver,Timothy David"
STAT200194,LEC,Basic Statistical Practice,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Ilvento,Thomas W"
STAT200195,LEC,Basic Statistical Practice,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Ilvento,Thomas W"
STAT408194,LEC,Statistical Research Methods,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Ilvento,Thomas W"
STAT408195,LEC,Statistical Research Methods,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Ilvento,Thomas W"
STAT464910,INT,Internship,NEWRK,1-3 Hrs,TBD,12:00AM - 12:00AM ,Jul 12 - Aug 12,"Ilvento,Thomas W"
STAT608194,LEC,Statistical Research Methods,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Ilvento,Thomas W"
STAT608195,LEC,Statistical Research Methods,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Ilvento,Thomas W"
STAT611019,LEC,Regression Analysis,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"DeFeo,Patrick A"
STAT615019,LEC,Design and Analysis of Experiments,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Bailey,Steven P"
STAT621019,LEC,Survival Analysis,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Fan,Chunbo"
STAT664010,LEC,Statistics Internship,NEWRK,1-6 Hrs,TBD,12:00AM - 12:00AM ,Jun 7 - Jul 9,Staff
STAT666017,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Ilvento,Thomas W"
STAT666018,IND,Independent Study,NEWRK,1 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,Staff
STAT666019,IND,Independent Study,NEWRK,1-3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Fan,Chunbo"
STAT668000,IND,Research Project,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/9,Jun 7 - Jul 9,Staff
STAT670019,LEC,Intro to Stat Analysis I,NEWRK,3 Hrs,,Canceled,,
STAT671019,LEC,Intro to Stat Analysis II,NEWRK,3 Hrs,,Canceled,,
STAT674019,LEC,Applied Data Base Management,NEWRK,3 Hrs,ASYN,First Summer Session 6/7-7/26,Jun 7 - Jul 26,"Fan,Chunbo"
THEA102010,LEC,Introduction to Performance,NEWRK,3 Hrs,MTWRF,9:45AM - 11:15AM ,Jun 7 - Jul 9,"Reidel,Leslie"
THEA102011,LEC,Introduction to Performance,NEWRK,3 Hrs,,Canceled,,
THEA102910,LEC,Introduction to Performance,NEWRK,3 Hrs,MTWRF,8:00AM - 9:30AM ,Jul 12 - Aug 12,"Reidel,Leslie"
