Class ID,Class Type,Class Title,Campus,Credits,Days,Time,Date,Instructor
STAT200195,LEC,Basic Statistical Practice,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Ilvento,Thomas W"
THEA102010,LEC,Introduction to Performance,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Reidel,Leslie"
THEA102014,LEC,Introduction to Performance,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Reidel,Leslie"
THEA102015,LEC,Introduction to Performance,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Haus,Heinz-Uwe"
THEA102016,LEC,Introduction to Performance,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Tague,Kathleen Pirkl"
THEA102017,LEC,Introduction to Performance,NEWRK,3 Hrs,MTWRF,12:00PM - 1:45PM,Jan 3 - Feb 4,"Haus,Heinz-Uwe"
THEA104010,LEC,Introduction to Theatre and Drama,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Carlsen,Allan"
THEA104011,LEC,Introduction to Theatre and Drama,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Carlsen,Allan"
THEA106070,LEC,The Theatrical Experience Abroad,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Reidel,Leslie"
THEA200192,LEC,Introduction to Theatre Production,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Smitheimer,Eileen T."
THEA200193,LEC,Introduction to Theatre Production,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Smitheimer,Eileen T."
THEA204011,LEC,Introduction to Voice and Speech,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Heflin,Elizabeth Eve"
THEA204710,LEC,Introduction to Voice and Speech,WILM,3 Hrs,,Canceled,,
THEA226010,LEC,Fundamentals of Acting I,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Pelinski,Stephen J"
THEA241010,LEC,Western Theatre: Live on Stage,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Tague,Steven Jay"
THEA241011,LEC,Western Theatre: Live on Stage,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Tague,Steven Jay"
THEA309010,LEC,Fundamentals of Stage Management,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Cunningham,Richard A"
UAPP110010,LEC,Changing the World and Public Policy,NEWRK,3 Hrs,MWF,10:00AM - 12:30PM,Jan 3 - Feb 4,"Barnes,Philip James"
UAPP110080,LEC,Changing the World and Public Policy,NEWRK,3 Hrs,MWF,10:00AM - 12:30PM,Jan 3 - Feb 4,"Barnes,Philip James"
UAPP300010,LEC,Public Policy Field Experience,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,Signe Clayton"
UAPP366000,IND,Independent Study,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
UAPP424070,LEC,Comparative Public Policy,NEWRK,3 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Tóth,Tibor"
UAPP666000,IND,Special Problem,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
UAPP666061,IND,Special Problem,NEWRK,1-12 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Jan 28,Staff
UAPP667070,LEC,SEMINAR,NEWRK,3 Hrs,TBD,,Jan 3 - Feb 4,"Shah,Kalim"
UAPP689610,LEC,Information Technology & Management of Public & NP Orgs,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Collins,John George"
UAPP689611,LEC,Information Technology & Management of Public & NP Orgs,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Collins,John George"
UAPP868000,RSC,Research,NEWRK,1-6 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
UNIV049010,ADM,SPECIAL SESSION ACTIVITY,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
UNIV269010,IND,Undergraduate Internship,NEWRK,0-6 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Schneider,Jeffrey Aaron"
UNIV321010D,DIS,Contemporary Issues for Resident Assistants II,NEWRK,1 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Tweedy,Iveta Ziegelbauer"
UNIV322010,DIS,Contemporary Issues for Resident Assistants III,NEWRK,1 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Tweedy,Iveta Ziegelbauer"
UNIV364050,LEC,Experiential Internship,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Laird,Jenifer Kate"
UNIV365010,INT,Engaging for Change: Co-curricular Immersion and Community Engagement,NEWRK,1-6 Hrs,,Canceled,,
UNIV369000,RSC,Undergraduate Research Sustaining,NEWRK,0 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
UNIV370011,DIS,"Study Abroad Winter / Summer: ATHENS, GREECE FLLT",NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370012,DIS,Study Abroad Winter / Summer: BARCELONA BUAD INTERNSHIP,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370020,DIS,Study Abroad Winter / Summer: AUSTRALIA/NZEALAND HSBM,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370024,DIS,Study Abroad Winter / Summer: BARBADOS HDFS/HRIM,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370042,DIS,Study Abroad Winter / Summer: DOMINICA GEOG,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370055,DIS,Study Abroad Winter / Summer: INDIA ENGL,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
UNIV370058,DIS,Study Abroad Winter / Summer: ITALY ENGL,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370059,DIS,Study Abroad Winter / Summer: ITALY FINC/ENGL,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370067,DIS,"Study Abroad Winter / Summer: LEIPZIG, GERMANY FLLT",NEWRK,0 Hrs,,Canceled,,
UNIV370069,DIS,Study Abroad Winter / Summer: LONDON ENGL/THEA,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370072,DIS,Study Abroad Winter / Summer: LONDON MUSC,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370076,DIS,Study Abroad Winter / Summer: MOROCCO FLLT,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370076,DIS,Study Abroad Winter / Summer: MOROCCO FLLT,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370077,DIS,Study Abroad Winter / Summer: NEW ZEALAND ANFS,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370080,DIS,Study Abroad Winter / Summer: NEW ZEALAND KAAP,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370084,DIS,"Study Abroad Winter / Summer: PARIS, FRANCE FASH",NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370090,DIS,Study Abroad Winter / Summer: SIENA ITALY,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370091,DIS,Study Abroad Winter / Summer: SOUTH AFRICA HDFS/HRIM,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370096,DIS,Study Abroad Winter / Summer: TANZANIA ENWC,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370115,DIS,Study Abroad Winter / Summer: ATHENS ENGL,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370129,DIS,Study Abroad Winter / Summer: MARTINIQUE FLLT,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370133,DIS,Study Abroad Winter / Summer: SOUTH AFRICA BHAN,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370148,DIS,Study Abroad Winter / Summer: BRITISH VIRGIN ISLANDS NURS,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370156,DIS,Study Abroad Winter / Summer: LONDON COMM - MICRO,NEWRK,0 Hrs,TBD,,-,Staff
UNIV370168,DIS,Study Abroad Winter / Summer: ITALY HIST-MICRO,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370169,DIS,Study Abroad Winter / Summer: NEW ZEALAND COMM,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370193,DIS,Study Abroad Winter / Summer: BUDAPEST UAPP - MICRO,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370194,DIS,Study Abroad Winter / Summer: DUBAI CIEG,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370198,DIS,Study Abroad Winter / Summer: LONDON COMM,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370206,DIS,Study Abroad Winter / Summer: AUSTRALIA ENTR,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370215,DIS,Study Abroad Winter / Summer: JAPAN PSYC MICRO,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370220,DIS,"Study Abroad Winter / Summer: PARIS, FRANCE BISC",NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370229,DIS,Study Abroad Winter / Summer: ITALY LING/CGSC,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370231,DIS,Study Abroad Winter / Summer: MALTA UAPP GRAD,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370232,DIS,Study Abroad Winter / Summer: NETHERLANDS ENGL,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Bell,James"
UNIV370234,DIS,Study Abroad Winter / Summer: PARIS/BRUSSELS BUAD,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370235,DIS,Study Abroad Winter / Summer,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Bell,James"
UNIV370236,DIS,Study Abroad Winter / Summer: FRANCE MSEG/PHYS/HIST,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370237,DIS,Study Abroad Winter / Summer: PAVIA ARSC/HLTH,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV370238,DIS,Study Abroad Winter / Summer: TRIESTE ARSC/HLTH,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV371011,DIS,Domestic Travel Study: HAWAII BISC,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV371029,DIS,Domestic Travel Study: HAWAII BUAD/FINC,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV371030,DIS,Domestic Travel Study: HAWAII HLTH,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV371031,DIS,Domestic Travel Study: HAWAII LEAD MICRO,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV371032D,DIS,Domestic Travel Study: HAWAII ENTR MICRO,NEWRK,0 Hrs,TBD,,Jan 3 - Feb 4,"Toole,Ruth A"
UNIV467011,LEC,SEMINAR: ANALYSIS: HS MATH STUDENTS,NEWRK,1-6 Hrs,TR,6:00PM - 7:30PM,Jan 3 - Feb 4,"Roscoe,Diana Lynne Quintal"
UNIV604010,LEC,Research Ethics,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,Staff
UNIV895011,IND,Master's Sustaining: Non-Thesis,NEWRK,0 Hrs,TBD,,-,Staff
UNIV899011,IND,Master's Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Martin,Mary J"
UNIV999011,IND,Ph.D. Sustaining,NEWRK,0 Hrs,TBD,12:00AM - 12:00AM,Jan 3 - Feb 4,"Martin,Mary J"
WOMS200010,LEC,Introduction to Sexualities and Gender Studies,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Glass-Heffner,Andrea Lyn"
WOMS201010,LEC,Introduction to Women and Gender Studies,NEWRK,3 Hrs,MTWRF,2:00PM - 3:45PM,Jan 3 - Feb 4,"Glass-Heffner,Andrea Lyn"
WOMS213192,LEC,Men and Women in American Society,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Friedman,Asia May"
WOMS213193,LEC,Men and Women in American Society,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Friedman,Asia May"
WOMS213194,LEC,Men and Women in American Society,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Friedman,Asia May"
WOMS213195,LEC,Men and Women in American Society,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Friedman,Asia May"
WOMS214010,LEC,Intersectional Feminisms,NEWRK,3 Hrs,MTWRF,10:00AM - 11:45AM,Jan 3 - Feb 4,"Christopher,Emerald L"
WOMS300010,LEC,Women in American History,NEWRK,3 Hrs,ASYN,12:00AM - 12:00AM,Jan 3 - Feb 4,"Maestri,Melissa A"
WOMS414194,LEC,Women and Gender in Healthcare,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hagstrom,Amy Teresa"
WOMS414195,LEC,Women and Gender in Healthcare,NEWRK,3 Hrs,ASYN,,Jan 3 - Feb 4,"Hagstrom,Amy Teresa"
